Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
0,[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[262.0],[209.0],[520.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0],[209.0]
1,[262.0],[262.0],[262.0],[262.0],[646.0],[262.0],[262.0],[977.0],[262.0],[262.0],[262.0],[262.0],[544.0],[262.0],[262.0],[262.0],[478.0],[262.0],[262.0],[262.0],[262.0],[199.0],[478.0],[262.0],[262.0],[646.0],[478.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[478.0],[262.0],[471.0],[262.0],[478.0],[262.0],[262.0],[262.0],[262.0],[478.0],[262.0],[262.0],[262.0],[262.0],[262.0],[478.0],[262.0],[262.0],[262.0],[262.0],[262.0],[646.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[478.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[478.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[262.0],[544.0],[262.0],[262.0],[262.0],[788.0],[262.0],[262.0],[785.0],[478.0],[262.0],[262.0]
2,[478.0],[646.0],[74.0],[646.0],[262.0],[646.0],[478.0],[262.0],[668.0],[646.0],[478.0],[478.0],[646.0],[646.0],[478.0],[646.0],[262.0],[646.0],[977.0],[442.0],[478.0],[668.0],[646.0],[478.0],[646.0],[478.0],[646.0],[478.0],[646.0],[478.0],[646.0],[646.0],[478.0],[646.0],[668.0],[110.0],[262.0],[478.0],[262.0],[646.0],[646.0],[478.0],[478.0],[262.0],[74.0],[755.0],[740.0],[478.0],[646.0],[262.0],[478.0],[654.0],[646.0],[478.0],[478.0],[668.0],[478.0],[478.0],[646.0],[478.0],[668.0],[478.0],[646.0],[478.0],[478.0],[678.0],[478.0],[478.0],[478.0],[478.0],[646.0],[544.0],[478.0],[478.0],[646.0],[179.0],[478.0],[478.0],[675.0],[478.0],[646.0],[478.0],[478.0],[668.0],[74.0],[646.0],[478.0],[646.0],[646.0],[262.0],[478.0],[646.0],[646.0],[262.0],[478.0],[646.0],[262.0],[262.0],[646.0],[478.0]
3,[646.0],[478.0],[236.0],[478.0],[478.0],[478.0],[179.0],[478.0],[285.0],[668.0],[646.0],[646.0],[74.0],[478.0],[646.0],[668.0],[179.0],[544.0],[478.0],[478.0],[668.0],[861.0],[113.0],[646.0],[478.0],[262.0],[74.0],[646.0],[63.0],[646.0],[478.0],[544.0],[646.0],[668.0],[179.0],[646.0],[478.0],[646.0],[179.0],[478.0],[478.0],[646.0],[755.0],[179.0],[478.0],[869.0],[646.0],[646.0],[478.0],[646.0],[646.0],[323.0],[478.0],[646.0],[646.0],[262.0],[668.0],[646.0],[478.0],[113.0],[478.0],[646.0],[668.0],[668.0],[869.0],[646.0],[646.0],[646.0],[646.0],[74.0],[478.0],[478.0],[646.0],[646.0],[478.0],[646.0],[646.0],[608.0],[438.0],[977.0],[478.0],[74.0],[646.0],[179.0],[478.0],[478.0],[179.0],[478.0],[478.0],[179.0],[646.0],[575.0],[478.0],[478.0],[646.0],[977.0],[478.0],[221.0],[668.0],[74.0]
4,[977.0],[668.0],[646.0],[74.0],[668.0],[668.0],[646.0],[646.0],[975.0],[478.0],[74.0],[471.0],[861.0],[74.0],[179.0],[478.0],[646.0],[478.0],[646.0],[646.0],[179.0],[262.0],[668.0],[179.0],[708.0],[179.0],[544.0],[442.0],[478.0],[544.0],[544.0],[179.0],[880.0],[478.0],[74.0],[478.0],[646.0],[977.0],[646.0],[668.0],[668.0],[113.0],[179.0],[646.0],[471.0],[478.0],[478.0],[668.0],[544.0],[179.0],[977.0],[544.0],[668.0],[668.0],[179.0],[478.0],[544.0],[668.0],[668.0],[646.0],[646.0],[668.0],[478.0],[74.0],[646.0],[668.0],[113.0],[668.0],[668.0],[646.0],[74.0],[646.0],[668.0],[668.0],[471.0],[668.0],[668.0],[646.0],[478.0],[755.0],[668.0],[179.0],[668.0],[977.0],[646.0],[755.0],[755.0],[74.0],[526.0],[478.0],[179.0],[478.0],[179.0],[179.0],[933.0],[478.0],[646.0],[226.0],[74.0],[646.0]
5,[544.0],[74.0],[478.0],[179.0],[179.0],[74.0],[996.0],[755.0],[179.0],[179.0],[179.0],[179.0],[179.0],[179.0],[668.0],[575.0],[755.0],[668.0],[632.0],[722.0],[74.0],[478.0],[74.0],[668.0],[74.0],[614.0],[179.0],[179.0],[668.0],[179.0],[977.0],[740.0],[668.0],[74.0],[382.0],[471.0],[972.0],[179.0],[639.0],[74.0],[544.0],[648.0],[95.0],[668.0],[179.0],[646.0],[544.0],[471.0],[668.0],[668.0],[668.0],[646.0],[74.0],[323.0],[847.0],[715.0],[252.0],[179.0],[74.0],[991.0],[74.0],[179.0],[74.0],[755.0],[668.0],[977.0],[471.0],[74.0],[74.0],[668.0],[668.0],[179.0],[179.0],[74.0],[977.0],[575.0],[179.0],[74.0],[933.0],[646.0],[74.0],[646.0],[484.0],[646.0],[575.0],[668.0],[646.0],[762.0],[179.0],[646.0],[74.0],[668.0],[436.0],[252.0],[179.0],[431.0],[708.0],[755.0],[220.0],[544.0]
6,[179.0],[544.0],[429.0],[668.0],[977.0],[544.0],[471.0],[544.0],[74.0],[74.0],[544.0],[236.0],[946.0],[977.0],[544.0],[74.0],[220.0],[74.0],[668.0],[668.0],[566.0],[646.0],[977.0],[74.0],[755.0],[566.0],[489.0],[668.0],[639.0],[668.0],[179.0],[668.0],[74.0],[617.0],[977.0],[382.0],[526.0],[79.0],[668.0],[179.0],[977.0],[992.0],[646.0],[822.0],[668.0],[668.0],[196.0],[74.0],[179.0],[583.0],[74.0],[478.0],[179.0],[933.0],[544.0],[734.0],[646.0],[74.0],[544.0],[74.0],[941.0],[74.0],[382.0],[471.0],[179.0],[37.0],[668.0],[179.0],[179.0],[179.0],[822.0],[220.0],[74.0],[179.0],[236.0],[568.0],[74.0],[179.0],[646.0],[668.0],[755.0],[244.0],[755.0],[822.0],[668.0],[74.0],[544.0],[179.0],[668.0],[37.0],[234.0],[371.0],[668.0],[148.0],[641.0],[74.0],[668.0],[179.0],[544.0],[869.0]
7,[755.0],[179.0],[977.0],[544.0],[464.0],[977.0],[668.0],[220.0],[755.0],[79.0],[654.0],[74.0],[932.0],[975.0],[74.0],[179.0],[737.0],[179.0],[933.0],[179.0],[614.0],[74.0],[179.0],[442.0],[668.0],[977.0],[961.0],[74.0],[74.0],[74.0],[668.0],[654.0],[179.0],[382.0],[755.0],[668.0],[668.0],[668.0],[614.0],[544.0],[74.0],[668.0],[113.0],[74.0],[646.0],[994.0],[977.0],[544.0],[74.0],[544.0],[583.0],[668.0],[544.0],[74.0],[668.0],[471.0],[74.0],[429.0],[179.0],[668.0],[977.0],[471.0],[740.0],[239.0],[74.0],[975.0],[179.0],[880.0],[471.0],[583.0],[179.0],[668.0],[544.0],[880.0],[668.0],[746.0],[544.0],[755.0],[668.0],[179.0],[544.0],[457.0],[74.0],[220.0],[544.0],[471.0],[654.0],[544.0],[575.0],[110.0],[933.0],[74.0],[74.0],[646.0],[74.0],[740.0],[179.0],[248.0],[671.0],[179.0]
8,[668.0],[755.0],[668.0],[977.0],[74.0],[179.0],[74.0],[668.0],[977.0],[544.0],[977.0],[722.0],[977.0],[614.0],[977.0],[544.0],[668.0],[396.0],[755.0],[74.0],[13.0],[179.0],[471.0],[544.0],[977.0],[946.0],[420.0],[755.0],[544.0],[755.0],[74.0],[471.0],[471.0],[544.0],[654.0],[74.0],[113.0],[755.0],[74.0],[977.0],[179.0],[471.0],[668.0],[236.0],[755.0],[121.0],[179.0],[179.0],[654.0],[236.0],[49.0],[74.0],[708.0],[179.0],[74.0],[179.0],[179.0],[755.0],[909.0],[544.0],[387.0],[755.0],[755.0],[179.0],[755.0],[179.0],[74.0],[544.0],[755.0],[977.0],[544.0],[323.0],[909.0],[37.0],[74.0],[755.0],[755.0],[869.0],[179.0],[74.0],[654.0],[755.0],[129.0],[762.0],[179.0],[708.0],[668.0],[37.0],[471.0],[755.0],[420.0],[179.0],[808.0],[668.0],[755.0],[668.0],[654.0],[933.0],[977.0],[668.0]
9,[780.0],[630.0],[614.0],[471.0],[755.0],[471.0],[755.0],[382.0],[544.0],[236.0],[400.0],[668.0],[755.0],[775.0],[654.0],[925.0],[74.0],[429.0],[74.0],[755.0],[525.0],[847.0],[546.0],[755.0],[179.0],[668.0],[471.0],[933.0],[179.0],[510.0],[382.0],[74.0],[442.0],[179.0],[740.0],[179.0],[74.0],[614.0],[755.0],[755.0],[755.0],[79.0],[74.0],[544.0],[649.0],[977.0],[668.0],[739.0],[575.0],[755.0],[179.0],[977.0],[113.0],[544.0],[755.0],[125.0],[471.0],[544.0],[755.0],[933.0],[179.0],[13.0],[544.0],[544.0],[110.0],[113.0],[544.0],[977.0],[979.0],[544.0],[755.0],[755.0],[755.0],[79.0],[179.0],[74.0],[654.0],[382.0],[74.0],[880.0],[762.0],[775.0],[654.0],[471.0],[583.0],[880.0],[847.0],[668.0],[624.0],[74.0],[544.0],[530.0],[544.0],[544.0],[482.0],[179.0],[74.0],[816.0],[179.0],[977.0]
