Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99
0,[142.0],[553.0],[142.0],[377.0],[139.0],[553.0],[693.0],[580.0],[340.0],[905.0],[464.0],[905.0],[642.0],[411.0],[345.0],[888.0],[226.0],[829.0],[811.0],[273.0],[727.0],[739.0],[226.0],[846.0],[273.0],[586.0],[377.0],[244.0],[823.0],[805.0],[957.0],[504.0],[642.0],[377.0],[390.0],[631.0],[453.0],[248.0],[631.0],[162.0],[769.0],[390.0],[411.0],[669.0],[226.0],[377.0],[739.0],[142.0],[676.0],[538.0],[729.0],[422.0],[204.0],[776.0],[631.0],[345.0],[276.0],[463.0],[139.0],[452.0],[453.0],[669.0],[244.0],[905.0],[453.0],[273.0],[737.0],[957.0],[273.0],[142.0],[537.0],[823.0],[696.0],[957.0],[846.0],[273.0],[453.0],[139.0],[846.0],[829.0],[162.0],[696.0],[463.0],[642.0],[330.0],[204.0],[411.0],[479.0],[705.0],[453.0],[629.0],[477.0],[580.0],[829.0],[201.0],[226.0],[642.0],[580.0],[779.0],[692.0]
1,[226.0],[682.0],[120.0],[831.0],[265.0],[648.0],[631.0],[704.0],[318.0],[265.0],[248.0],[650.0],[770.0],[101.0],[733.0],[375.0],[864.0],[519.0],[693.0],[204.0],[829.0],[742.0],[829.0],[743.0],[363.0],[139.0],[905.0],[798.0],[30.0],[673.0],[715.0],[668.0],[682.0],[615.0],[173.0],[481.0],[936.0],[629.0],[39.0],[409.0],[987.0],[832.0],[139.0],[32.0],[960.0],[139.0],[273.0],[104.0],[978.0],[453.0],[549.0],[517.0],[753.0],[640.0],[739.0],[104.0],[693.0],[553.0],[390.0],[560.0],[22.0],[453.0],[682.0],[208.0],[377.0],[629.0],[204.0],[941.0],[831.0],[995.0],[187.0],[847.0],[246.0],[1.0],[363.0],[236.0],[424.0],[650.0],[461.0],[273.0],[468.0],[248.0],[445.0],[693.0],[322.0],[986.0],[238.0],[134.0],[84.0],[669.0],[889.0],[978.0],[207.0],[860.0],[840.0],[204.0],[176.0],[479.0],[866.0],[676.0]
2,[415.0],[805.0],[409.0],[42.0],[526.0],[236.0],[556.0],[503.0],[112.0],[349.0],[410.0],[236.0],[955.0],[986.0],[134.0],[866.0],[142.0],[986.0],[257.0],[673.0],[805.0],[715.0],[832.0],[819.0],[696.0],[146.0],[811.0],[349.0],[70.0],[70.0],[15.0],[623.0],[798.0],[676.0],[553.0],[755.0],[21.0],[233.0],[411.0],[192.0],[185.0],[976.0],[605.0],[738.0],[157.0],[207.0],[594.0],[113.0],[696.0],[986.0],[590.0],[954.0],[239.0],[330.0],[886.0],[715.0],[773.0],[755.0],[185.0],[467.0],[265.0],[688.0],[805.0],[151.0],[158.0],[263.0],[330.0],[569.0],[975.0],[751.0],[502.0],[673.0],[846.0],[662.0],[207.0],[861.0],[207.0],[593.0],[773.0],[274.0],[281.0],[779.0],[967.0],[490.0],[423.0],[475.0],[790.0],[147.0],[453.0],[955.0],[152.0],[521.0],[215.0],[978.0],[538.0],[602.0],[965.0],[330.0],[84.0],[773.0]
3,[326.0],[779.0],[614.0],[389.0],[404.0],[462.0],[602.0],[965.0],[891.0],[127.0],[790.0],[899.0],[602.0],[68.0],[673.0],[134.0],[161.0],[866.0],[106.0],[84.0],[139.0],[967.0],[907.0],[723.0],[207.0],[981.0],[207.0],[344.0],[769.0],[477.0],[831.0],[84.0],[340.0],[104.0],[549.0],[538.0],[519.0],[392.0],[157.0],[837.0],[659.0],[716.0],[981.0],[625.0],[823.0],[185.0],[176.0],[139.0],[672.0],[791.0],[567.0],[738.0],[115.0],[219.0],[385.0],[603.0],[741.0],[445.0],[955.0],[687.0],[693.0],[243.0],[333.0],[936.0],[892.0],[131.0],[435.0],[419.0],[345.0],[950.0],[625.0],[832.0],[101.0],[207.0],[390.0],[816.0],[687.0],[178.0],[943.0],[301.0],[980.0],[481.0],[953.0],[113.0],[389.0],[159.0],[673.0],[463.0],[813.0],[965.0],[656.0],[899.0],[601.0],[506.0],[594.0],[837.0],[503.0],[807.0],[898.0],[949.0]
4,[308.0],[725.0],[134.0],[534.0],[981.0],[383.0],[529.0],[383.0],[536.0],[769.0],[504.0],[131.0],[126.0],[428.0],[66.0],[590.0],[118.0],[791.0],[705.0],[933.0],[695.0],[128.0],[903.0],[427.0],[123.0],[614.0],[851.0],[965.0],[346.0],[981.0],[697.0],[813.0],[481.0],[106.0],[593.0],[57.0],[503.0],[813.0],[903.0],[602.0],[522.0],[399.0],[986.0],[593.0],[72.0],[955.0],[794.0],[319.0],[590.0],[668.0],[435.0],[228.0],[599.0],[42.0],[950.0],[128.0],[32.0],[954.0],[626.0],[185.0],[955.0],[660.0],[84.0],[739.0],[120.0],[96.0],[352.0],[185.0],[583.0],[899.0],[685.0],[243.0],[219.0],[502.0],[324.0],[378.0],[263.0],[903.0],[524.0],[727.0],[505.0],[519.0],[813.0],[211.0],[245.0],[738.0],[590.0],[383.0],[379.0],[779.0],[773.0],[330.0],[146.0],[896.0],[849.0],[682.0],[319.0],[767.0],[21.0],[652.0]
5,[243.0],[562.0],[666.0],[99.0],[60.0],[822.0],[955.0],[814.0],[435.0],[677.0],[211.0],[804.0],[614.0],[245.0],[586.0],[152.0],[848.0],[804.0],[363.0],[964.0],[959.0],[904.0],[769.0],[206.0],[349.0],[189.0],[903.0],[188.0],[332.0],[134.0],[134.0],[76.0],[330.0],[557.0],[240.0],[323.0],[738.0],[684.0],[992.0],[126.0],[715.0],[336.0],[866.0],[263.0],[697.0],[593.0],[890.0],[392.0],[725.0],[820.0],[868.0],[631.0],[378.0],[614.0],[176.0],[422.0],[540.0],[188.0],[741.0],[330.0],[382.0],[640.0],[170.0],[754.0],[705.0],[410.0],[767.0],[722.0],[363.0],[738.0],[185.0],[382.0],[965.0],[603.0],[488.0],[936.0],[767.0],[467.0],[236.0],[92.0],[811.0],[72.0],[887.0],[234.0],[941.0],[243.0],[145.0],[644.0],[146.0],[649.0],[226.0],[706.0],[593.0],[249.0],[71.0],[310.0],[949.0],[329.0],[412.0],[658.0]
6,[161.0],[529.0],[416.0],[385.0],[503.0],[877.0],[868.0],[235.0],[410.0],[204.0],[70.0],[807.0],[666.0],[593.0],[957.0],[349.0],[433.0],[106.0],[715.0],[899.0],[524.0],[738.0],[17.0],[599.0],[385.0],[714.0],[312.0],[823.0],[743.0],[113.0],[593.0],[462.0],[593.0],[277.0],[769.0],[145.0],[134.0],[230.0],[889.0],[180.0],[73.0],[541.0],[831.0],[851.0],[160.0],[541.0],[652.0],[519.0],[115.0],[145.0],[392.0],[925.0],[436.0],[823.0],[198.0],[60.0],[329.0],[94.0],[599.0],[428.0],[459.0],[197.0],[619.0],[713.0],[106.0],[330.0],[813.0],[874.0],[336.0],[418.0],[145.0],[322.0],[60.0],[352.0],[344.0],[503.0],[239.0],[769.0],[127.0],[760.0],[422.0],[385.0],[185.0],[84.0],[660.0],[462.0],[915.0],[74.0],[234.0],[798.0],[490.0],[664.0],[128.0],[868.0],[113.0],[510.0],[233.0],[392.0],[769.0],[43.0]
7,[270.0],[319.0],[173.0],[558.0],[570.0],[708.0],[668.0],[901.0],[967.0],[385.0],[630.0],[687.0],[193.0],[981.0],[666.0],[274.0],[81.0],[99.0],[960.0],[152.0],[189.0],[913.0],[975.0],[738.0],[14.0],[294.0],[7.0],[986.0],[601.0],[161.0],[336.0],[161.0],[328.0],[428.0],[789.0],[123.0],[152.0],[462.0],[179.0],[828.0],[682.0],[558.0],[615.0],[666.0],[860.0],[661.0],[510.0],[146.0],[903.0],[481.0],[631.0],[390.0],[352.0],[70.0],[593.0],[851.0],[593.0],[899.0],[589.0],[722.0],[151.0],[155.0],[21.0],[556.0],[99.0],[60.0],[995.0],[712.0],[860.0],[887.0],[950.0],[33.0],[70.0],[596.0],[57.0],[575.0],[989.0],[53.0],[796.0],[434.0],[336.0],[647.0],[612.0],[619.0],[612.0],[158.0],[479.0],[529.0],[899.0],[899.0],[707.0],[779.0],[81.0],[422.0],[630.0],[831.0],[896.0],[298.0],[517.0],[152.0]
8,[385.0],[821.0],[529.0],[714.0],[563.0],[714.0],[593.0],[263.0],[24.0],[419.0],[950.0],[960.0],[233.0],[816.0],[287.0],[163.0],[385.0],[563.0],[614.0],[510.0],[609.0],[666.0],[52.0],[428.0],[960.0],[966.0],[336.0],[936.0],[128.0],[517.0],[910.0],[496.0],[717.0],[575.0],[896.0],[519.0],[445.0],[68.0],[185.0],[433.0],[474.0],[481.0],[586.0],[595.0],[723.0],[233.0],[788.0],[738.0],[519.0],[955.0],[539.0],[933.0],[86.0],[564.0],[805.0],[608.0],[145.0],[292.0],[699.0],[866.0],[909.0],[765.0],[889.0],[614.0],[344.0],[383.0],[145.0],[719.0],[864.0],[138.0],[104.0],[715.0],[573.0],[956.0],[938.0],[738.0],[517.0],[185.0],[525.0],[261.0],[366.0],[462.0],[965.0],[422.0],[593.0],[682.0],[462.0],[593.0],[769.0],[936.0],[348.0],[698.0],[660.0],[462.0],[640.0],[508.0],[234.0],[517.0],[510.0],[556.0]
9,[791.0],[480.0],[433.0],[105.0],[599.0],[515.0],[239.0],[596.0],[118.0],[837.0],[462.0],[305.0],[347.0],[319.0],[6.0],[955.0],[751.0],[301.0],[152.0],[640.0],[599.0],[61.0],[610.0],[131.0],[593.0],[861.0],[593.0],[502.0],[433.0],[541.0],[950.0],[128.0],[813.0],[521.0],[152.0],[510.0],[60.0],[519.0],[292.0],[697.0],[537.0],[330.0],[65.0],[660.0],[165.0],[152.0],[71.0],[332.0],[525.0],[427.0],[794.0],[53.0],[765.0],[581.0],[899.0],[672.0],[238.0],[185.0],[523.0],[70.0],[832.0],[326.0],[42.0],[428.0],[877.0],[738.0],[563.0],[17.0],[637.0],[892.0],[141.0],[568.0],[435.0],[906.0],[623.0],[570.0],[664.0],[526.0],[652.0],[155.0],[67.0],[945.0],[889.0],[152.0],[534.0],[797.0],[789.0],[417.0],[602.0],[391.0],[307.0],[15.0],[567.0],[144.0],[871.0],[891.0],[612.0],[790.0],[161.0],[602.0]
